store_id,sku,opening_stock,closing_stock,replenishment_qty,lead_time
S002,SKU0320,236,213,20,1
S002,SKU0321,70,51,34,5
S002,SKU0322,114,104,40,6
S002,SKU0323,168,158,29,1
S002,SKU0324,191,180,60,6
S002,SKU0325,236,207,122,7
S002,SKU0326,82,70,45,1
S002,SKU0327,297,260,87,5
S002,SKU0328,115,99,28,3
S002,SKU0329,291,253,98,5
S002,SKU0330,73,45,108,4
S002,SKU0331,195,173,35,3
S002,SKU0332,180,149,102,3
S002,SKU0333,218,198,46,2
S002,SKU0334,296,267,141,3
S002,SKU0335,109,80,64,4
S002,SKU0336,74,58,111,3
S002,SKU0337,208,172,59,3
S002,SKU0338,278,249,34,7
S002,SKU0339,230,219,113,6
S002,SKU0340,137,123,31,6
S002,SKU0341,65,47,40,5
S002,SKU0342,145,125,109,6
S002,SKU0343,251,235,102,4
S002,SKU0344,186,147,28,2
S002,SKU0345,111,89,88,3
S002,SKU0346,245,207,86,3
S002,SKU0347,108,71,37,5
S002,SKU0348,275,255,132,3
S002,SKU0349,278,243,53,3
S002,SKU0350,259,221,131,7
S002,SKU0351,293,267,93,4
S002,SKU0352,86,61,143,2
S002,SKU0353,151,125,112,6
S002,SKU0354,232,208,24,3
S002,SKU0355,277,257,123,4
S002,SKU0356,212,196,110,4
S002,SKU0357,223,202,36,5
S002,SKU0358,277,267,46,6
S002,SKU0359,158,123,24,5
S002,SKU0360,227,214,144,1
S002,SKU0361,244,215,111,1
S002,SKU0362,121,95,95,3
S002,SKU0363,119,97,69,4
S002,SKU0364,237,202,97,4
S002,SKU0365,223,205,149,4
S002,SKU0366,200,189,119,1
S002,SKU0367,88,57,89,7
S002,SKU0368,216,184,99,3
S002,SKU0369,250,232,41,1
S002,SKU0370,170,151,138,3
S002,SKU0371,263,232,39,6
S002,SKU0372,54,25,21,4
S002,SKU0373,219,192,26,5
S002,SKU0374,129,115,70,7
S002,SKU0375,79,62,65,4
S002,SKU0376,217,200,107,3
S002,SKU0377,78,58,84,2
S002,SKU0378,116,91,54,2
S002,SKU0379,259,228,138,5
S002,SKU0380,255,231,48,7
S002,SKU0381,116,77,127,2
S002,SKU0382,125,86,137,4
S002,SKU0383,105,85,44,4
S002,SKU0384,107,80,142,7
S002,SKU0385,58,44,62,7
S002,SKU0386,158,145,66,7
S002,SKU0387,142,123,100,1
S002,SKU0388,263,229,148,3
S002,SKU0389,58,30,49,6
S002,SKU0390,181,143,115,1
S002,SKU0391,50,39,57,2
S002,SKU0392,171,139,56,2
S002,SKU0393,55,43,47,6
S002,SKU0394,84,61,137,2
S002,SKU0395,242,220,96,1
S002,SKU0396,95,75,58,1
S002,SKU0397,184,161,87,3
S002,SKU0398,165,138,20,3
S002,SKU0399,175,145,31,4
S002,SKU0400,99,80,44,4
S002,SKU0401,65,32,111,1
S002,SKU0402,282,251,29,4
S002,SKU0403,235,207,58,3
S002,SKU0404,186,148,127,3
S002,SKU0405,245,230,46,5
S002,SKU0406,271,254,50,1
S002,SKU0407,71,33,137,3
S002,SKU0408,290,279,35,4
S002,SKU0409,66,52,64,3
S002,SKU0410,296,267,21,3
S002,SKU0411,105,73,142,4
S002,SKU0412,284,264,121,6
S002,SKU0413,135,120,92,6
S002,SKU0414,238,202,102,7
S002,SKU0415,133,116,50,3
S002,SKU0416,100,63,132,2
S002,SKU0417,253,232,44,1
S002,SKU0418,136,123,42,3
S002,SKU0419,199,175,83,1
S002,SKU0420,92,61,66,6
S002,SKU0421,69,36,114,7
S002,SKU0422,164,145,142,2
S002,SKU0423,104,86,46,2
S002,SKU0424,231,220,68,3
S002,SKU0425,244,213,72,7
S002,SKU0426,270,258,83,7
S002,SKU0427,238,226,58,7
S002,SKU0428,165,138,58,6
S002,SKU0429,222,193,113,7
S002,SKU0430,213,191,106,2
S002,SKU0431,234,222,137,2
S002,SKU0432,204,188,53,2
S002,SKU0433,107,97,136,2
S002,SKU0434,99,70,125,3
S002,SKU0435,184,157,104,7
S002,SKU0436,137,109,135,2
S002,SKU0437,99,86,130,5
S002,SKU0438,56,42,94,6
S002,SKU0439,108,96,103,1
S002,SKU0440,251,217,87,5
S002,SKU0441,141,119,128,6
S002,SKU0442,226,190,140,4
S002,SKU0443,127,95,23,6
S002,SKU0444,218,201,61,3
S002,SKU0445,76,53,82,6
S002,SKU0446,154,138,59,3
S002,SKU0447,81,51,133,1
S002,SKU0448,127,108,103,7
S002,SKU0449,294,271,29,4
S002,SKU0450,293,258,88,6
S002,SKU0451,70,31,104,2
S002,SKU0452,215,192,103,5
S002,SKU0453,220,181,85,2
S002,SKU0454,131,121,95,5
S002,SKU0455,93,68,110,4
S002,SKU0456,189,152,115,4
S002,SKU0457,95,83,90,7
S002,SKU0458,160,123,109,2
S002,SKU0459,262,239,81,1
S002,SKU0460,273,248,82,2
S002,SKU0461,149,125,117,4
S002,SKU0462,202,166,96,4
S002,SKU0463,92,61,50,4
S002,SKU0464,259,234,27,7
S002,SKU0465,296,276,136,7
S002,SKU0466,255,245,145,6
S002,SKU0467,75,36,93,5
S002,SKU0468,185,165,29,7
S002,SKU0469,122,100,64,5
S002,SKU0470,120,96,98,3
S002,SKU0471,149,132,140,5
S002,SKU0472,133,113,37,6
S002,SKU0473,117,106,88,4
S002,SKU0474,142,111,97,5
S002,SKU0475,285,267,129,2
S002,SKU0476,85,69,56,5
S002,SKU0477,106,72,42,6
S002,SKU0478,158,122,75,2
S002,SKU0479,248,214,38,7
S002,SKU0480,147,114,99,1
S002,SKU0481,262,243,128,4
S002,SKU0482,253,214,148,1
S002,SKU0483,286,268,110,4
S002,SKU0484,232,194,80,2
S002,SKU0485,144,108,121,1
S002,SKU0486,221,208,149,6
S002,SKU0487,225,196,118,5
S002,SKU0488,82,62,110,7
S002,SKU0489,191,152,59,6
S002,SKU0490,142,113,108,2
S002,SKU0491,287,268,103,5
S002,SKU0492,273,240,92,7
S002,SKU0493,202,167,116,1
S002,SKU0494,180,164,68,2
S002,SKU0495,89,53,100,7
S002,SKU0496,218,204,116,7
S002,SKU0497,85,60,39,3
S002,SKU0498,179,140,102,2
S002,SKU0499,170,156,98,1
S002,SKU0500,249,214,79,5
S003,SKU0001,218,185,53,5
S003,SKU0002,299,282,115,7
S003,SKU0003,136,123,72,6
S003,SKU0004,283,272,110,6
S003,SKU0005,273,251,139,6
S003,SKU0006,208,191,129,2
S003,SKU0007,199,166,72,6
S003,SKU0008,109,82,120,3
S003,SKU0009,218,207,59,7
S003,SKU0010,220,193,32,4
S003,SKU0011,75,44,101,3
S003,SKU0012,123,91,132,7
S003,SKU0013,218,187,58,1
S003,SKU0014,273,255,43,2
S003,SKU0015,267,237,29,1
S003,SKU0016,236,199,146,1
S003,SKU0017,59,48,40,7
S003,SKU0018,145,107,94,2
S003,SKU0019,67,41,131,6
S003,SKU0020,202,172,42,7
S003,SKU0021,283,248,50,4
S003,SKU0022,102,76,30,1
S003,SKU0023,68,33,24,4
S003,SKU0024,52,28,50,7
S003,SKU0025,67,49,24,1
S003,SKU0026,228,193,33,4
S003,SKU0027,299,283,39,4
S003,SKU0028,242,230,74,5
S003,SKU0029,154,127,134,4
S003,SKU0030,208,169,110,1
S003,SKU0031,227,207,63,3
S003,SKU0032,254,235,134,4
S003,SKU0033,287,276,125,7
S003,SKU0034,288,257,62,3
S003,SKU0035,251,222,132,3
S003,SKU0036,112,90,60,1
S003,SKU0037,121,103,144,4
S003,SKU0038,89,69,115,1
S003,SKU0039,295,280,64,2
S003,SKU0040,52,18,138,4
S003,SKU0041,235,217,89,4
S003,SKU0042,247,217,81,7
S003,SKU0043,93,78,116,3
S003,SKU0044,181,158,86,7
S003,SKU0045,161,122,146,1
S003,SKU0046,175,138,39,2
S003,SKU0047,198,188,40,5
S003,SKU0048,76,45,78,1
S003,SKU0049,52,36,32,2
S003,SKU0050,211,178,67,3
S003,SKU0051,248,225,145,1
S003,SKU0052,219,207,138,7
S003,SKU0053,158,128,92,6
S003,SKU0054,90,80,116,7
S003,SKU0055,286,258,64,7
S003,SKU0056,243,222,88,2
S003,SKU0057,102,82,105,5
S003,SKU0058,184,159,149,1
S003,SKU0059,184,165,93,7
S003,SKU0060,220,201,52,1
S003,SKU0061,288,259,144,1
S003,SKU0062,289,263,44,2
S003,SKU0063,69,57,114,1
S003,SKU0064,287,255,77,7
S003,SKU0065,278,262,28,5
S003,SKU0066,73,39,47,1
S003,SKU0067,198,181,88,4
S003,SKU0068,176,142,29,1
S003,SKU0069,87,56,145,7
S003,SKU0070,176,163,43,6
S003,SKU0071,291,270,87,5
S003,SKU0072,149,127,92,2
S003,SKU0073,86,53,29,7
S003,SKU0074,88,52,106,6
S003,SKU0075,133,104,36,6
S003,SKU0076,166,128,63,6
S003,SKU0077,299,277,77,6
S003,SKU0078,102,86,27,1
S003,SKU0079,272,244,52,7
S003,SKU0080,149,116,38,2
S003,SKU0081,167,155,50,1
S003,SKU0082,188,175,115,2
S003,SKU0083,86,62,82,5
S003,SKU0084,126,113,52,2
S003,SKU0085,285,264,45,7
S003,SKU0086,80,67,55,3
S003,SKU0087,102,86,31,1
S003,SKU0088,144,105,88,1
S003,SKU0089,75,37,126,1
S003,SKU0090,89,56,75,4
S003,SKU0091,238,206,43,4
S003,SKU0092,140,121,68,3
S003,SKU0093,263,229,89,4
S003,SKU0094,256,230,62,7
S003,SKU0095,173,148,21,5
S003,SKU0096,241,222,90,4
S003,SKU0097,259,232,112,2
S003,SKU0098,66,33,82,1
S003,SKU0099,213,187,120,2
S003,SKU0100,297,264,47,3
S003,SKU0101,75,42,38,6
S003,SKU0102,82,50,131,2
S003,SKU0103,100,80,126,5
S003,SKU0104,140,109,74,3
S003,SKU0105,178,147,119,4
S003,SKU0106,219,201,31,3
S003,SKU0107,172,146,134,7
S003,SKU0108,232,210,142,3
S003,SKU0109,228,200,34,7
S003,SKU0110,235,223,84,3
S003,SKU0111,70,51,39,4
S003,SKU0112,215,184,121,3
S003,SKU0113,96,78,116,7
S003,SKU0114,97,64,41,4
S003,SKU0115,167,139,134,2
S003,SKU0116,289,257,75,7
S003,SKU0117,222,199,74,6
S003,SKU0118,119,104,30,2
S003,SKU0119,218,190,84,5
S003,SKU0120,94,62,61,1
S003,SKU0121,235,216,30,2
S003,SKU0122,225,207,111,1
S003,SKU0123,270,234,111,2
S003,SKU0124,74,50,41,1
S003,SKU0125,179,149,34,6
S003,SKU0126,264,233,104,2
S003,SKU0127,253,237,50,1
S003,SKU0128,224,201,60,5
S003,SKU0129,143,129,73,1
S003,SKU0130,243,232,38,4
S003,SKU0131,227,201,23,2
S003,SKU0132,264,249,136,6
S003,SKU0133,251,218,72,4
S003,SKU0134,252,213,69,7
S003,SKU0135,63,53,139,1
S003,SKU0136,271,232,77,6
S003,SKU0137,154,121,144,5
S003,SKU0138,215,176,31,5
S003,SKU0139,248,237,108,7
S003,SKU0140,146,130,135,4
S003,SKU0141,276,239,60,1
S003,SKU0142,155,141,92,4
S003,SKU0143,113,76,96,3
S003,SKU0144,168,151,59,4
S003,SKU0145,278,262,87,2
S003,SKU0146,180,147,53,4
S003,SKU0147,296,284,136,6
S003,SKU0148,135,102,29,4
S003,SKU0149,158,132,77,3
S003,SKU0150,127,90,84,2
S003,SKU0151,166,142,66,4
S003,SKU0152,255,219,82,1
S003,SKU0153,209,189,24,1
S003,SKU0154,207,186,37,6
S003,SKU0155,273,256,121,7
S003,SKU0156,235,223,136,5
S003,SKU0157,162,137,57,2
S003,SKU0158,173,150,32,2
S003,SKU0159,240,215,135,5
S003,SKU0160,244,231,131,3
S003,SKU0161,177,144,25,5
S003,SKU0162,122,110,98,3
S003,SKU0163,129,113,91,6
S003,SKU0164,68,49,95,3
S003,SKU0165,258,221,140,5
S003,SKU0166,144,123,62,4
S003,SKU0167,100,81,22,4
S003,SKU0168,146,130,50,5
S003,SKU0169,263,245,71,7
S003,SKU0170,212,182,46,5
S003,SKU0171,276,237,35,2
S003,SKU0172,222,188,125,2
S003,SKU0173,262,233,54,6
S003,SKU0174,191,152,79,2
S003,SKU0175,162,146,93,6
S003,SKU0176,221,195,111,3
S003,SKU0177,255,237,59,6
S003,SKU0178,227,198,82,6
S003,SKU0179,182,149,134,4
S003,SKU0180,243,226,60,3
S003,SKU0181,61,47,126,3
S003,SKU0182,218,197,46,3
S003,SKU0183,204,191,125,1
S003,SKU0184,157,130,107,4
S003,SKU0185,201,163,139,2
S003,SKU0186,70,44,48,6
S003,SKU0187,78,42,28,5
S003,SKU0188,106,83,64,6
S003,SKU0189,145,119,55,4
S003,SKU0190,126,114,112,6
S003,SKU0191,214,197,143,3
S003,SKU0192,157,119,119,5
S003,SKU0193,109,90,39,3
S003,SKU0194,235,223,46,1
S003,SKU0195,144,121,131,4
S003,SKU0196,254,217,100,7
S003,SKU0197,246,230,146,2
S003,SKU0198,112,99,98,4
S003,SKU0199,200,168,83,1
S003,SKU0200,168,150,96,3
S003,SKU0201,275,239,44,2
S003,SKU0202,281,244,99,4
S003,SKU0203,182,153,93,5
S003,SKU0204,211,177,102,2
S003,SKU0205,158,135,34,5
S003,SKU0206,167,147,41,3
S003,SKU0207,227,199,62,6
S003,SKU0208,54,34,69,4
S003,SKU0209,281,256,78,2
S003,SKU0210,77,55,28,6
S003,SKU0211,225,209,125,5
S003,SKU0212,84,59,20,2
S003,SKU0213,101,71,29,7
S003,SKU0214,204,180,21,3
S003,SKU0215,245,213,46,6
S003,SKU0216,202,174,38,2
S003,SKU0217,229,217,91,2
S003,SKU0218,200,186,68,7
S003,SKU0219,96,75,23,7
S003,SKU0220,83,59,49,1
S003,SKU0221,101,74,73,5
S003,SKU0222,149,135,126,1
S003,SKU0223,111,98,128,6
S003,SKU0224,216,206,81,4
S003,SKU0225,159,121,113,4
S003,SKU0226,76,37,39,2
S003,SKU0227,197,159,89,4
S003,SKU0228,76,44,62,6
S003,SKU0229,128,109,91,1
S003,SKU0230,63,25,99,5
S003,SKU0231,79,48,86,4
S003,SKU0232,64,45,125,1
S003,SKU0233,168,149,57,4
S003,SKU0234,93,73,57,2
S003,SKU0235,171,149,124,5
S003,SKU0236,287,250,116,7
S003,SKU0237,164,145,55,1
S003,SKU0238,262,232,79,6
S003,SKU0239,285,260,63,2
S003,SKU0240,289,255,42,3
S003,SKU0241,173,137,94,6
S003,SKU0242,269,259,130,5
S003,SKU0243,91,58,30,3
S003,SKU0244,278,260,29,2
S003,SKU0245,172,162,137,4
S003,SKU0246,99,68,78,7
S003,SKU0247,173,149,74,5
S003,SKU0248,157,123,104,6
S003,SKU0249,51,15,68,6
S003,SKU0250,188,166,46,6
S003,SKU0251,105,77,79,4
S003,SKU0252,238,219,41,4
S003,SKU0253,89,56,39,4
S003,SKU0254,116,92,89,4
S003,SKU0255,222,192,67,1
S003,SKU0256,264,246,75,5
S003,SKU0257,167,135,69,2
S003,SKU0258,280,249,109,2
S003,SKU0259,102,83,98,2
S003,SKU0260,111,97,124,7
S003,SKU0261,243,209,131,5
S003,SKU0262,238,213,29,6
S003,SKU0263,125,111,76,5
S003,SKU0264,76,39,34,6
S003,SKU0265,264,254,33,3
S003,SKU0266,294,266,59,1
S003,SKU0267,278,242,123,7
S003,SKU0268,118,103,79,3
S003,SKU0269,85,66,64,6
S003,SKU0270,208,170,121,7
S003,SKU0271,291,264,146,2
S003,SKU0272,104,84,78,3
S003,SKU0273,122,111,61,3
S003,SKU0274,102,77,43,7
S003,SKU0275,279,247,82,6
S003,SKU0276,199,160,104,1
S003,SKU0277,81,56,142,1
S003,SKU0278,134,114,146,3
S003,SKU0279,267,231,135,2
S003,SKU0280,125,115,81,4
S003,SKU0281,194,158,125,4
S003,SKU0282,83,71,91,1
S003,SKU0283,51,38,71,1
S003,SKU0284,238,204,90,7
S003,SKU0285,112,89,140,2
S003,SKU0286,76,60,142,5
S003,SKU0287,292,279,122,3
S003,SKU0288,291,266,85,5
S003,SKU0289,262,250,132,1
S003,SKU0290,118,104,98,6
S003,SKU0291,248,221,123,5
S003,SKU0292,254,220,89,6
S003,SKU0293,175,165,65,3
S003,SKU0294,102,71,67,6
S003,SKU0295,202,165,47,4
S003,SKU0296,195,168,54,2
S003,SKU0297,268,258,108,4
S003,SKU0298,139,109,140,6
S003,SKU0299,194,170,90,7
S003,SKU0300,216,179,123,4
S003,SKU0301,254,238,38,5
S003,SKU0302,80,41,20,6
S003,SKU0303,218,183,22,2
S003,SKU0304,210,200,61,7
S003,SKU0305,204,175,60,1
S003,SKU0306,288,263,125,4
S003,SKU0307,135,101,136,1
S003,SKU0308,285,266,24,6
S003,SKU0309,111,87,113,4
S003,SKU0310,121,99,24,4
S003,SKU0311,185,148,45,6
S003,SKU0312,148,137,127,2
S003,SKU0313,276,247,127,5
S003,SKU0314,56,34,72,6
S003,SKU0315,70,48,88,4
S003,SKU0316,85,64,86,3
S003,SKU0317,296,275,130,1
S003,SKU0318,62,43,111,2
S003,SKU0319,161,136,78,2
S003,SKU0320,73,62,89,5
S003,SKU0321,165,151,43,4
S003,SKU0322,116,90,42,6
S003,SKU0323,152,141,66,3
S003,SKU0324,260,243,78,1
S003,SKU0325,289,263,144,2
S003,SKU0326,147,112,120,5
S003,SKU0327,129,112,83,2
S003,SKU0328,176,153,47,4
S003,SKU0329,166,135,111,3
S003,SKU0330,90,64,70,2
S003,SKU0331,225,197,145,2
S003,SKU0332,181,170,52,4
S003,SKU0333,208,177,65,1
S003,SKU0334,135,108,128,2
S003,SKU0335,276,263,20,7
S003,SKU0336,285,251,32,3
S003,SKU0337,231,192,72,6
S003,SKU0338,132,101,46,2
S003,SKU0339,92,53,73,6
S003,SKU0340,273,253,122,7
S003,SKU0341,180,153,65,7
S003,SKU0342,221,200,111,1
S003,SKU0343,251,240,109,3
S003,SKU0344,243,226,144,3
S003,SKU0345,290,277,116,5
S003,SKU0346,159,127,144,5
S003,SKU0347,141,120,145,1
S003,SKU0348,294,274,43,7
S003,SKU0349,150,128,135,2
S003,SKU0350,150,118,101,1
S003,SKU0351,74,42,61,3
S003,SKU0352,269,238,57,7
S003,SKU0353,285,265,88,4
S003,SKU0354,187,176,25,5
S003,SKU0355,254,225,28,6
S003,SKU0356,143,127,127,3
S003,SKU0357,266,235,78,7
S003,SKU0358,71,60,35,7
S003,SKU0359,276,261,61,3
S003,SKU0360,209,175,126,4
S003,SKU0361,289,272,108,1
S003,SKU0362,157,132,53,1
S003,SKU0363,228,211,28,7
S003,SKU0364,214,200,99,3
S003,SKU0365,296,259,23,6
S003,SKU0366,83,54,65,5
S003,SKU0367,135,101,84,2
S003,SKU0368,180,142,93,4
S003,SKU0369,254,220,131,1
S003,SKU0370,101,63,46,2
S003,SKU0371,291,259,112,3
S003,SKU0372,163,130,127,3
S003,SKU0373,193,173,110,5
S003,SKU0374,197,171,29,7
S003,SKU0375,247,228,68,1
S003,SKU0376,250,211,106,3
S003,SKU0377,110,86,66,1
S003,SKU0378,168,147,90,6
S003,SKU0379,146,120,62,7
S003,SKU0380,71,47,114,6
S003,SKU0381,292,279,122,4
S003,SKU0382,194,155,87,7
S003,SKU0383,256,243,91,3
S003,SKU0384,207,185,115,7
S003,SKU0385,170,158,23,1
S003,SKU0386,292,262,35,7
S003,SKU0387,193,168,146,3
S003,SKU0388,226,207,60,7
S003,SKU0389,181,159,26,6
S003,SKU0390,290,270,87,3
S003,SKU0391,168,132,24,6
S003,SKU0392,130,99,139,3
S003,SKU0393,80,46,130,7
S003,SKU0394,243,218,147,5
S003,SKU0395,181,159,21,7
S003,SKU0396,217,192,35,4
S003,SKU0397,101,66,120,6
S003,SKU0398,50,15,119,2
S003,SKU0399,270,249,115,3
S003,SKU0400,57,20,24,1
S003,SKU0401,192,180,119,4
S003,SKU0402,258,236,99,4
S003,SKU0403,202,183,47,5
S003,SKU0404,61,44,65,3
S003,SKU0405,191,158,30,5
S003,SKU0406,255,236,96,6
S003,SKU0407,128,112,87,4
S003,SKU0408,52,30,98,7
S003,SKU0409,57,24,78,2
S003,SKU0410,149,121,65,5
S003,SKU0411,156,135,100,4
S003,SKU0412,89,70,50,2
S003,SKU0413,285,258,125,3
S003,SKU0414,203,176,62,4
S003,SKU0415,70,39,86,4
S003,SKU0416,118,100,95,5
S003,SKU0417,237,207,80,5
S003,SKU0418,263,245,74,5
S003,SKU0419,271,253,90,6
S003,SKU0420,179,166,139,4
S003,SKU0421,178,150,87,2
S003,SKU0422,55,41,24,4
S003,SKU0423,276,252,89,1
S003,SKU0424,178,151,134,4
S003,SKU0425,74,46,81,1
S003,SKU0426,157,131,69,3
S003,SKU0427,204,168,37,7
S003,SKU0428,296,286,146,6
S003,SKU0429,186,160,108,2
S003,SKU0430,62,23,22,4
S003,SKU0431,139,119,56,4
S003,SKU0432,102,87,138,3
S003,SKU0433,199,173,122,1
S003,SKU0434,125,89,25,2
S003,SKU0435,279,263,70,1
S003,SKU0436,156,138,37,7
S003,SKU0437,191,177,107,3
S003,SKU0438,238,220,26,4
S003,SKU0439,139,112,61,2
S003,SKU0440,79,44,36,2
S003,SKU0441,137,121,92,7
S003,SKU0442,261,237,84,5
S003,SKU0443,189,163,60,3
S003,SKU0444,187,149,132,3
S003,SKU0445,225,195,76,5
S003,SKU0446,139,111,106,1
S003,SKU0447,206,194,50,5
S003,SKU0448,71,45,114,2
S003,SKU0449,110,87,88,4
S003,SKU0450,247,211,128,3
S003,SKU0451,158,147,95,1
S003,SKU0452,179,157,26,4
S003,SKU0453,242,222,67,2
S003,SKU0454,172,143,76,7
S003,SKU0455,255,217,60,1
S003,SKU0456,109,99,71,5
S003,SKU0457,177,165,142,4
S003,SKU0458,67,38,62,5
S003,SKU0459,98,72,81,4
S003,SKU0460,267,235,128,1
S003,SKU0461,136,109,69,4
S003,SKU0462,97,78,92,6
S003,SKU0463,175,137,84,1
S003,SKU0464,225,207,41,7
S003,SKU0465,101,88,23,6
S003,SKU0466,99,86,45,4
S003,SKU0467,123,108,29,2
S003,SKU0468,246,223,27,2
S003,SKU0469,191,181,32,4
S003,SKU0470,155,129,40,5
S003,SKU0471,189,165,44,6
S003,SKU0472,277,264,148,3
S003,SKU0473,225,199,65,7
S003,SKU0474,63,36,135,5
S003,SKU0475,57,41,77,2
S003,SKU0476,280,262,41,4
S003,SKU0477,91,59,146,5
S003,SKU0478,97,72,69,1
S003,SKU0479,189,164,51,6
S003,SKU0480,282,257,114,1
S003,SKU0481,184,152,80,7
S003,SKU0482,108,78,88,7
S003,SKU0483,224,191,76,5
S003,SKU0484,241,219,37,4
S003,SKU0485,63,32,28,2
S003,SKU0486,245,214,107,4
S003,SKU0487,157,146,20,2
S003,SKU0488,117,83,34,3
S003,SKU0489,278,245,91,2
S003,SKU0490,269,254,111,6
S003,SKU0491,235,224,133,4
S003,SKU0492,212,199,147,2
S003,SKU0493,299,280,149,4
S003,SKU0494,66,32,112,2
S003,SKU0495,172,147,67,2
S003,SKU0496,174,138,62,7
S003,SKU0497,134,120,43,7
S003,SKU0498,239,224,95,2
S003,SKU0499,59,31,32,1
S003,SKU0500,257,229,49,6
S004,SKU0001,288,249,48,7
S004,SKU0002,201,164,99,6
S004,SKU0003,153,133,91,4
S004,SKU0004,280,249,63,4
S004,SKU0005,76,41,142,5
S004,SKU0006,147,134,134,6
S004,SKU0007,208,176,52,7
S004,SKU0008,263,251,111,1
S004,SKU0009,188,164,113,3
S004,SKU0010,270,260,47,1
S004,SKU0011,279,241,91,7
S004,SKU0012,86,64,148,3
S004,SKU0013,125,114,82,4
S004,SKU0014,123,85,100,2
S004,SKU0015,141,119,46,7
S004,SKU0016,99,74,84,1
S004,SKU0017,239,205,38,6
S004,SKU0018,240,213,104,6
S004,SKU0019,258,234,75,2
S004,SKU0020,112,98,126,6
S004,SKU0021,179,154,32,5
S004,SKU0022,107,71,62,5
S004,SKU0023,78,41,29,3
S004,SKU0024,124,111,106,6
S004,SKU0025,135,102,47,7
S004,SKU0026,117,97,35,5
S004,SKU0027,299,276,60,5
S004,SKU0028,244,229,111,6
S004,SKU0029,208,186,148,6
S004,SKU0030,132,114,104,4
S004,SKU0031,189,172,140,6
S004,SKU0032,220,208,52,1
S004,SKU0033,214,186,132,5
S004,SKU0034,174,161,58,7
S004,SKU0035,143,117,32,3
S004,SKU0036,232,201,105,4
S004,SKU0037,111,73,147,5
S004,SKU0038,213,191,88,6
S004,SKU0039,241,229,84,4
S004,SKU0040,271,233,51,2
S004,SKU0041,193,160,101,4
S004,SKU0042,185,163,100,7
S004,SKU0043,115,104,71,3
S004,SKU0044,54,29,52,5
S004,SKU0045,221,190,141,7
S004,SKU0046,252,231,121,5
S004,SKU0047,165,130,45,2
S004,SKU0048,235,204,64,7
S004,SKU0049,281,248,78,3
S004,SKU0050,124,100,139,3
S004,SKU0051,122,101,108,4
S004,SKU0052,248,209,103,6
S004,SKU0053,57,38,53,2
S004,SKU0054,294,283,131,7
S004,SKU0055,99,83,27,1
S004,SKU0056,266,241,27,7
S004,SKU0057,256,224,44,7
S004,SKU0058,92,76,26,4
S004,SKU0059,288,250,28,3
S004,SKU0060,69,44,95,2
S004,SKU0061,244,217,21,6
S004,SKU0062,75,40,58,7
S004,SKU0063,101,62,35,6
S004,SKU0064,80,42,27,1
S004,SKU0065,297,271,117,1
S004,SKU0066,228,207,75,2
S004,SKU0067,76,41,133,3
S004,SKU0068,240,203,32,5
S004,SKU0069,261,235,78,5
S004,SKU0070,205,181,110,6
S004,SKU0071,107,97,80,1
S004,SKU0072,287,255,116,7
S004,SKU0073,122,87,131,1
S004,SKU0074,136,115,114,7
S004,SKU0075,114,93,135,4
S004,SKU0076,253,240,49,2
S004,SKU0077,211,199,128,5
S004,SKU0078,115,92,88,6
S004,SKU0079,295,265,90,5
S004,SKU0080,184,153,63,5
S004,SKU0081,223,192,71,6
S004,SKU0082,201,177,116,6
S004,SKU0083,73,51,73,6
S004,SKU0084,78,43,95,2
S004,SKU0085,215,185,104,6
S004,SKU0086,107,83,117,7
S004,SKU0087,287,252,31,2
S004,SKU0088,163,128,37,4
S004,SKU0089,140,128,141,2
S004,SKU0090,295,274,95,5
S004,SKU0091,252,223,53,1
S004,SKU0092,147,118,27,6
S004,SKU0093,176,138,133,4
S004,SKU0094,290,277,49,7
S004,SKU0095,224,212,85,3
S004,SKU0096,77,55,120,5
S004,SKU0097,226,205,45,5
S004,SKU0098,98,67,43,7
S004,SKU0099,176,142,133,1
S004,SKU0100,122,100,59,5
S004,SKU0101,68,58,23,5
S004,SKU0102,236,223,93,5
S004,SKU0103,113,85,137,5
S004,SKU0104,201,167,35,7
S004,SKU0105,221,200,52,2
S004,SKU0106,259,239,128,2
S004,SKU0107,76,65,131,2
S004,SKU0108,210,183,66,6
S004,SKU0109,115,82,85,5
S004,SKU0110,97,87,62,4
S004,SKU0111,81,46,107,6
S004,SKU0112,165,131,113,2
S004,SKU0113,222,212,39,6
S004,SKU0114,233,222,25,3
S004,SKU0115,116,84,109,7
S004,SKU0116,137,105,42,6
S004,SKU0117,128,92,89,7
S004,SKU0118,126,100,80,4
S004,SKU0119,162,145,37,1
S004,SKU0120,57,21,37,5
S004,SKU0121,105,89,42,2
S004,SKU0122,298,271,41,7
S004,SKU0123,109,90,39,6
S004,SKU0124,171,135,22,2
S004,SKU0125,111,79,97,3
S004,SKU0126,72,54,32,6
S004,SKU0127,285,260,48,5
S004,SKU0128,95,74,108,2
S004,SKU0129,274,263,128,4
S004,SKU0130,250,232,95,6
S004,SKU0131,67,45,83,3
S004,SKU0132,236,215,33,4
S004,SKU0133,140,102,112,7
S004,SKU0134,143,109,41,6
S004,SKU0135,142,105,44,2
S004,SKU0136,175,157,136,2
S004,SKU0137,206,196,111,6
S004,SKU0138,96,67,130,5
S004,SKU0139,279,250,97,1
S004,SKU0140,193,174,77,7
